# Flight Simulation Results - CJ1 Tamarack
# Route: KSZT to KSJT
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 10:15:08
# Original Data Points: 2564
# Sampled Data Points (5-sec intervals): 2564
# Time Range: 0 - 13130 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%)
4168,41010,357.7,367,177,0,779,778,9335,2356,561,0.641,0.0
4174,41010,358.2,367,177,0,779,778,9334,2355,561,0.641,0.0
4178,41010,358.7,367,177,0,779,778,9333,2354,561,0.641,0.0
4184,41010,359.2,367,177,0,779,778,9332,2353,561,0.641,0.0
4188,41010,359.7,367,177,0,779,778,9331,2352,561,0.641,0.0
4194,41010,360.2,367,177,0,779,778,9331,2352,561,0.641,0.0
4198,41010,360.7,367,177,0,779,778,9330,2351,561,0.641,0.0
4204,41010,361.2,367,177,0,779,778,9329,2350,561,0.641,0.0
4208,41010,361.8,368,177,0,779,778,9328,2349,561,0.641,0.0
4214,41010,362.3,368,177,0,779,778,9328,2349,561,0.641,0.0
4218,41010,362.8,368,177,0,779,778,9327,2348,561,0.641,0.0
4224,41010,363.3,368,177,0,779,778,9326,2347,561,0.641,0.0
4228,41010,363.8,368,177,0,779,778,9325,2346,561,0.641,0.0
4234,41010,364.3,368,177,0,779,778,9324,2345,561,0.641,0.0
4238,41010,364.8,368,177,0,779,778,9324,2345,561,0.641,0.0
4244,41010,365.3,368,177,0,779,778,9323,2344,561,0.641,0.0
4248,41010,365.8,368,177,0,779,778,9322,2343,561,0.641,0.0
4254,41010,366.4,368,177,0,779,778,9321,2342,561,0.641,0.0
4258,41010,366.9,368,177,0,779,778,9321,2342,561,0.641,0.0
4264,41010,367.4,368,177,0,779,778,9320,2341,561,0.641,0.0
4268,41010,367.9,368,177,0,779,778,9319,2340,561,0.641,0.0
4274,41010,368.4,368,177,0,779,778,9318,2339,561,0.641,0.0
4278,41010,368.9,368,177,0,779,778,9317,2338,561,0.641,0.0
4284,41010,369.4,368,177,0,779,778,9317,2338,561,0.641,0.0
4288,41010,369.9,368,177,0,779,778,9316,2337,561,0.641,0.0
4294,41010,370.4,368,177,0,779,778,9315,2336,561,0.641,0.0
4298,41010,370.9,368,177,0,779,778,9314,2335,561,0.641,0.0
4304,41010,371.5,368,177,0,779,778,9314,2335,561,0.641,0.0
4308,41010,372.0,368,177,0,779,778,9313,2334,561,0.641,0.0
4314,41010,372.5,368,177,0,779,778,9312,2333,561,0.641,0.0
4318,41010,373.0,368,177,0,779,778,9311,2332,561,0.641,0.0
4324,41010,373.5,368,177,0,779,778,9310,2331,561,0.641,0.0
4328,41010,374.0,368,177,0,779,778,9310,2331,561,0.641,0.0
4334,41010,374.5,368,177,0,779,778,9309,2330,561,0.641,0.0
4338,41010,375.0,368,177,0,779,778,9308,2329,561,0.641,0.0
4344,41010,375.5,368,177,0,779,778,9307,2328,561,0.641,0.0
4348,41010,376.1,368,177,0,779,778,9307,2328,561,0.641,0.0
4354,41010,376.6,368,177,0,779,778,9306,2327,561,0.641,0.0
4358,41010,377.1,368,177,0,779,778,9305,2326,561,0.641,0.0
4364,41010,377.6,368,177,0,779,778,9304,2325,561,0.641,0.0
4368,41010,378.1,368,177,0,779,778,9303,2324,561,0.641,0.0
4374,41010,378.6,368,177,0,779,778,9303,2324,561,0.641,0.0
4378,41010,379.1,368,177,0,779,778,9302,2323,561,0.641,0.0
4384,41010,379.6,368,177,0,779,778,9301,2322,561,0.641,0.0
4388,41010,380.1,368,177,0,779,778,9300,2321,561,0.641,0.0
4394,41010,380.7,368,177,0,779,778,9300,2321,561,0.641,0.0
4398,41010,381.2,368,177,0,779,778,9299,2320,561,0.641,0.0
4404,41010,381.7,368,177,0,779,778,9298,2319,561,0.641,0.0
4408,41010,382.2,368,177,0,779,778,9297,2318,561,0.641,0.0
4414,41010,382.7,368,177,0,779,778,9296,2317,561,0.641,0.0
4418,41010,383.2,368,177,0,779,778,9296,2317,561,0.641,0.0
4424,41010,383.7,368,177,0,779,778,9295,2316,561,0.641,0.0
4428,41010,384.2,368,177,0,779,778,9294,2315,561,0.641,0.0
4434,41010,384.7,368,177,0,779,778,9293,2314,561,0.641,0.0
4438,41010,385.2,368,177,0,779,778,9292,2313,561,0.641,0.0
4444,41010,385.8,368,177,0,779,778,9292,2313,561,0.641,0.0
4448,41010,386.3,368,177,0,779,778,9291,2312,561,0.641,0.0
4454,41010,386.8,368,177,0,779,778,9290,2311,561,0.641,0.0
4458,41010,387.3,368,177,0,779,778,9289,2310,561,0.641,0.0
4464,41010,387.8,368,177,0,779,778,9289,2310,561,0.641,0.0
4468,41010,388.3,368,177,0,779,778,9288,2309,561,0.641,0.0
4474,41010,388.8,368,177,0,779,778,9287,2308,561,0.641,0.0
4478,41010,389.3,368,177,0,779,778,9286,2307,561,0.641,0.0
4484,41010,389.8,368,177,0,779,778,9285,2306,561,0.642,0.0
4488,41010,390.4,368,177,0,779,778,9285,2306,561,0.642,0.0
4494,41010,390.9,368,177,0,779,778,9284,2305,561,0.642,0.0
4498,41010,391.4,368,177,0,779,778,9283,2304,561,0.642,0.0
4504,41010,391.9,368,177,0,779,778,9282,2303,561,0.642,0.0
4508,41010,392.4,368,177,0,779,778,9282,2303,561,0.642,0.0
4514,41010,392.9,368,177,0,779,778,9281,2302,561,0.642,0.0
4518,41010,393.4,368,177,0,779,778,9280,2301,561,0.642,0.0
4524,41010,393.9,368,177,0,779,778,9279,2300,561,0.642,0.0
4528,41010,394.4,368,177,0,779,778,9278,2299,561,0.642,0.0
4534,41010,395.0,368,177,0,779,778,9278,2299,561,0.642,0.0
4538,41010,395.5,368,177,0,779,778,9277,2298,561,0.642,0.0
4544,41010,396.0,368,177,0,779,778,9276,2297,561,0.642,0.0
4548,41010,396.5,368,177,0,779,778,9275,2296,561,0.642,0.0
4554,41010,397.0,368,177,0,779,778,9275,2296,561,0.642,0.0
4558,41010,397.5,368,177,0,779,778,9274,2295,561,0.642,0.0
4564,41010,398.0,368,177,0,779,778,9273,2294,561,0.642,0.0
4568,41010,398.5,368,177,0,779,778,9272,2293,561,0.642,0.0
4574,41010,399.0,368,177,0,779,778,9271,2292,561,0.642,0.0
4578,41010,399.6,368,177,0,779,778,9271,2292,561,0.642,0.0
4584,41010,400.1,368,177,0,779,778,9270,2291,561,0.642,0.0
4588,41010,400.6,368,177,0,779,778,9269,2290,561,0.642,0.0
4594,41010,401.1,368,177,0,779,778,9268,2289,561,0.642,0.0
4598,41010,401.6,368,177,0,779,778,9268,2289,561,0.642,0.0
4604,41010,402.1,368,177,0,779,778,9267,2288,561,0.642,0.0
4608,41010,402.6,368,177,0,779,778,9266,2287,561,0.642,0.0
4614,41010,403.1,368,177,0,779,778,9265,2286,561,0.642,0.0
4618,41010,403.6,368,177,0,779,778,9264,2285,561,0.642,0.0
4624,41010,404.2,368,177,0,779,778,9264,2285,561,0.642,0.0
4628,41010,404.7,368,177,0,779,778,9263,2284,561,0.642,0.0
4634,41010,405.2,368,177,0,779,778,9262,2283,561,0.642,0.0
4638,41010,405.7,368,177,0,779,778,9261,2282,561,0.642,0.0
4644,41010,406.2,368,177,0,779,778,9261,2282,561,0.642,0.0
4648,41010,406.7,368,177,0,779,778,9260,2281,561,0.642,0.0
4654,41010,407.2,368,177,0,779,778,9259,2280,561,0.642,0.0
4658,41010,407.7,368,177,0,779,778,9258,2279,561,0.642,0.0
4664,41010,408.3,368,177,0,779,778,9257,2278,561,0.642,0.0
4668,41010,408.8,368,177,0,779,778,9257,2278,561,0.642,0.0
4674,41010,409.3,368,177,0,779,778,9256,2277,561,0.642,0.0
4678,41010,409.8,368,177,0,779,778,9255,2276,561,0.642,0.0
4684,41010,410.3,368,177,0,779,778,9254,2275,561,0.642,0.0
4688,41010,410.8,368,177,0,779,778,9254,2275,561,0.642,0.0
4694,41010,411.3,368,177,0,779,778,9253,2274,561,0.642,0.0
4698,41010,411.8,368,177,0,779,778,9252,2273,561,0.642,0.0
4704,41010,412.3,368,177,0,779,778,9251,2272,561,0.642,0.0
4708,41010,412.9,368,177,0,779,778,9250,2271,561,0.642,0.0
4714,41010,413.4,368,177,0,779,778,9250,2271,561,0.642,0.0
4718,41010,413.9,368,177,0,779,778,9249,2270,561,0.642,0.0
4724,41010,414.4,368,177,0,779,778,9248,2269,561,0.642,0.0
4728,41010,414.9,368,177,0,779,778,9247,2268,561,0.642,0.0
4734,41010,415.4,368,177,0,779,778,9247,2268,561,0.642,0.0
4738,41010,415.9,368,177,0,779,778,9246,2267,561,0.642,0.0
4744,41010,416.4,368,177,0,779,778,9245,2266,561,0.642,0.0
4748,41010,416.9,368,177,0,779,778,9244,2265,561,0.642,0.0
4754,41010,417.5,368,177,0,779,778,9243,2264,561,0.642,0.0
4758,41010,418.0,368,177,0,779,778,9243,2264,561,0.642,0.0
4764,41010,418.5,368,177,0,779,778,9242,2263,561,0.642,0.0
4768,41010,419.0,368,177,0,779,778,9241,2262,561,0.642,0.0
4774,41010,419.5,368,177,0,779,778,9240,2261,561,0.642,0.0
4778,41010,420.0,368,177,0,779,778,9240,2261,561,0.642,0.0
4784,41010,420.5,368,177,0,779,778,9239,2260,561,0.642,0.0
4788,41010,421.0,368,177,0,779,778,9238,2259,561,0.642,0.0
4794,41010,421.6,368,177,0,779,778,9237,2258,561,0.642,0.0
4798,41010,422.1,368,177,0,779,778,9236,2257,561,0.642,0.0
4804,41010,422.6,368,177,0,779,778,9236,2257,561,0.642,0.0
4808,41010,423.1,368,177,0,779,778,9235,2256,561,0.642,0.0
4814,41010,423.6,368,177,0,779,778,9234,2255,561,0.642,0.0
4818,41010,424.1,368,177,0,779,778,9233,2254,561,0.642,0.0
4824,41010,424.6,368,177,0,779,778,9233,2254,561,0.642,0.0
4828,41010,425.1,368,177,0,779,778,9232,2253,561,0.642,0.0
4834,41010,425.6,368,177,0,779,778,9231,2252,561,0.642,0.0
4838,41010,426.2,368,177,0,779,778,9230,2251,561,0.642,0.0
4844,41010,426.7,368,177,0,779,778,9229,2250,561,0.642,0.0
4848,41010,427.2,368,177,0,779,778,9229,2250,561,0.642,0.0
4854,41010,427.7,368,177,0,779,778,9228,2249,561,0.642,0.0
4858,41010,428.2,368,177,0,779,778,9227,2248,561,0.642,0.0
4864,41010,428.7,368,177,0,779,778,9226,2247,561,0.642,0.0
4868,41010,429.2,368,177,0,779,778,9225,2246,561,0.643,0.0
4874,41010,429.7,369,177,0,779,778,9225,2246,561,0.643,0.0
4878,41010,430.2,369,177,0,779,778,9224,2245,561,0.643,0.0
4884,41010,430.8,369,177,0,779,778,9223,2244,561,0.643,0.0
4888,41010,431.3,369,177,0,779,778,9222,2243,561,0.643,0.0
4894,41010,431.8,369,177,0,779,778,9222,2243,561,0.643,0.0
4898,41010,432.3,369,177,0,779,778,9221,2242,561,0.643,0.0
4904,41010,432.8,369,177,0,779,778,9220,2241,561,0.643,0.0
4908,41010,433.3,369,177,0,779,778,9219,2240,561,0.643,0.0
4914,41010,433.8,369,177,0,779,778,9218,2239,561,0.643,0.0
4918,41010,434.3,369,177,0,779,778,9218,2239,561,0.643,0.0
4924,41010,434.9,369,177,0,779,778,9217,2238,561,0.643,0.0
4928,41010,435.4,369,177,0,779,778,9216,2237,561,0.643,0.0
4934,41010,435.9,369,177,0,779,778,9215,2236,561,0.643,0.0
4938,41010,436.4,369,177,0,779,778,9215,2236,561,0.643,0.0
4944,41010,436.9,369,177,0,779,778,9214,2235,561,0.643,0.0
4948,41010,437.4,369,177,0,779,778,9213,2234,561,0.643,0.0
4954,41010,437.9,369,177,0,779,778,9212,2233,561,0.643,0.0
4958,41010,438.4,369,177,0,779,778,9211,2232,561,0.643,0.0
4964,41010,439.0,369,177,0,779,778,9211,2232,561,0.643,0.0
4968,41010,439.5,369,177,0,779,778,9210,2231,561,0.643,0.0
4974,41010,440.0,369,177,0,779,778,9209,2230,561,0.643,0.0
4978,41010,440.5,369,177,0,779,778,9208,2229,561,0.643,0.0
4984,41010,441.0,369,177,0,779,778,9208,2229,561,0.643,0.0
4988,41010,441.5,369,177,0,779,778,9207,2228,561,0.643,0.0
4994,41010,442.0,369,177,0,779,778,9206,2227,561,0.643,0.0
4998,41010,442.5,369,177,0,779,778,9205,2226,561,0.643,0.0
5004,41010,443.0,369,177,0,779,778,9204,2225,561,0.643,0.0
5008,41010,443.6,369,177,0,779,778,9204,2225,561,0.643,0.0
5014,41010,444.1,369,177,0,779,778,9203,2224,561,0.643,0.0
5018,41010,444.6,369,177,0,779,778,9202,2223,561,0.643,0.0
5024,41010,445.1,369,177,0,779,778,9201,2222,561,0.643,0.0
5028,41010,445.6,369,177,0,779,778,9201,2222,561,0.643,0.0
5034,41010,446.1,369,177,0,779,778,9200,2221,561,0.643,0.0
5038,41010,446.6,369,177,0,779,778,9199,2220,561,0.643,0.0
5044,41010,447.1,369,177,0,779,778,9198,2219,561,0.643,0.0
5048,41010,447.7,369,177,0,779,778,9197,2218,561,0.643,0.0
5054,41010,448.2,369,177,0,779,778,9197,2218,561,0.643,0.0
5058,41010,448.7,369,177,0,779,778,9196,2217,561,0.643,0.0
5064,41010,449.2,369,177,0,779,778,9195,2216,561,0.643,0.0
5068,41010,449.7,369,177,0,779,778,9194,2215,561,0.643,0.0
5074,41010,450.2,369,177,0,779,778,9194,2215,561,0.643,0.0
5078,41010,450.7,369,177,0,779,778,9193,2214,561,0.643,0.0
5084,41010,451.2,369,177,0,779,778,9192,2213,561,0.643,0.0
5088,41010,451.8,369,177,0,779,778,9191,2212,561,0.643,0.0
5094,41010,452.3,369,177,0,779,778,9190,2211,561,0.643,0.0
5098,41010,452.8,369,177,0,779,778,9190,2211,561,0.643,0.0
5104,41010,453.3,369,177,0,779,778,9189,2210,561,0.643,0.0
5108,41010,453.8,369,177,0,779,778,9188,2209,561,0.643,0.0
5114,41010,454.3,369,177,0,779,778,9187,2208,561,0.643,0.0
5118,41010,454.8,369,177,0,779,778,9187,2208,561,0.643,0.0
5124,41010,455.3,369,177,0,779,778,9186,2207,561,0.643,0.0
5128,41010,455.9,369,177,0,779,778,9185,2206,561,0.643,0.0
5134,41010,456.4,369,177,0,779,778,9184,2205,561,0.643,0.0
5138,41010,456.9,369,177,0,779,778,9183,2204,561,0.643,0.0
5144,41010,457.4,369,177,0,779,778,9183,2204,561,0.643,0.0
5148,41010,457.9,369,177,0,779,778,9182,2203,561,0.643,0.0
5154,41010,458.4,369,177,0,779,778,9181,2202,561,0.643,0.0
5158,41010,458.9,369,177,0,779,778,9180,2201,561,0.643,0.0
5164,41010,459.4,369,177,0,779,778,9180,2201,561,0.643,0.0
5168,41010,460.0,369,177,0,779,778,9179,2200,561,0.643,0.0
5174,41010,460.5,369,177,0,779,778,9178,2199,561,0.643,0.0
5178,41010,461.0,369,177,0,779,778,9177,2198,561,0.643,0.0
5184,41010,461.5,369,177,0,779,778,9176,2197,561,0.643,0.0
5188,41010,462.0,369,177,0,779,778,9176,2197,561,0.643,0.0
5194,41010,462.5,369,177,0,779,778,9175,2196,561,0.643,0.0
5198,41010,463.0,369,177,0,779,778,9174,2195,561,0.643,0.0
5204,41010,463.5,369,177,0,779,778,9173,2194,561,0.643,0.0
5208,41010,464.1,369,177,0,779,778,9173,2194,561,0.643,0.0
5214,41010,464.6,369,177,0,779,778,9172,2193,561,0.643,0.0
5218,41010,465.1,369,177,0,779,778,9171,2192,561,0.643,0.0
5224,41010,465.6,369,177,0,779,778,9170,2191,561,0.643,0.0
5228,41010,466.1,369,177,0,779,778,9169,2190,561,0.643,0.0
5234,41010,466.6,369,177,0,779,778,9169,2190,561,0.643,0.0
5238,41010,467.1,369,177,0,779,778,9168,2189,561,0.643,0.0
5244,41010,467.6,369,177,0,779,778,9167,2188,561,0.643,0.0
5248,41010,468.2,369,177,0,779,778,9166,2187,561,0.643,0.0
5254,41010,468.7,369,177,0,779,778,9165,2186,561,0.643,0.0
5258,41010,469.2,369,177,0,779,778,9165,2186,561,0.643,0.0
5264,41010,469.7,369,177,0,779,778,9164,2185,561,0.644,0.0
5268,41010,470.2,369,177,0,779,778,9163,2184,561,0.644,0.0
5274,41010,470.7,369,177,0,779,778,9162,2183,561,0.644,0.0
5278,41010,471.2,369,177,0,779,778,9162,2183,561,0.644,0.0
5284,41010,471.7,369,177,0,779,778,9161,2182,561,0.644,0.0
5288,41010,472.3,369,177,0,779,778,9160,2181,561,0.644,0.0
5294,41010,472.8,369,177,0,779,778,9159,2180,561,0.644,0.0
5298,41010,473.3,369,177,0,779,778,9158,2179,561,0.644,0.0
5304,41010,473.8,369,177,0,779,778,9158,2179,561,0.644,0.0
5308,41010,474.3,369,177,0,779,778,9157,2178,561,0.644,0.0
5314,41010,474.8,369,178,0,779,778,9156,2177,561,0.644,0.0
5318,41010,475.3,369,178,0,779,778,9155,2176,561,0.644,0.0
5324,41010,475.8,369,178,0,779,778,9155,2176,561,0.644,0.0
5328,41010,476.4,369,178,0,779,778,9154,2175,561,0.644,0.0
5334,41010,476.9,369,178,0,779,778,9153,2174,561,0.644,0.0
5338,41010,477.4,369,178,0,779,778,9152,2173,561,0.644,0.0
5344,41010,477.9,369,178,0,779,778,9151,2172,561,0.644,0.0
5348,41010,478.4,369,178,0,779,778,9151,2172,561,0.644,0.0
5354,41010,478.9,369,178,0,779,778,9150,2171,561,0.644,0.0
5358,41010,479.4,369,178,0,779,778,9149,2170,561,0.644,0.0
5364,41010,479.9,369,178,0,779,778,9148,2169,561,0.644,0.0
5368,41010,480.5,369,178,0,779,778,9148,2169,561,0.644,0.0
5374,41010,481.0,369,178,0,779,778,9147,2168,561,0.644,0.0
5378,41010,481.5,369,178,0,779,778,9146,2167,561,0.644,0.0
5384,41010,482.0,369,178,0,779,778,9145,2166,561,0.644,0.0
5388,41010,482.5,369,178,0,779,778,9144,2165,561,0.644,0.0
5394,41010,483.0,369,178,0,779,778,9144,2165,561,0.644,0.0
5398,41010,483.5,369,178,0,779,778,9143,2164,561,0.644,0.0
5404,41010,484.0,369,178,0,779,778,9142,2163,561,0.644,0.0
5408,41010,484.6,369,178,0,779,778,9141,2162,561,0.644,0.0
5414,41010,485.1,369,178,0,779,778,9141,2162,561,0.644,0.0
5418,41010,485.6,369,178,0,779,778,9140,2161,561,0.644,0.0
5424,41010,486.1,369,178,0,779,778,9139,2160,561,0.644,0.0
5428,41010,486.6,369,178,0,779,778,9138,2159,561,0.644,0.0
5434,41010,487.1,369,178,0,779,778,9137,2158,561,0.644,0.0
5438,41010,487.6,369,178,0,779,778,9137,2158,561,0.644,0.0
5444,41010,488.2,369,178,0,779,779,9136,2157,561,0.644,0.0
5448,41010,488.7,369,178,0,779,779,9135,2156,561,0.644,0.0
5454,41010,489.2,369,178,0,779,779,9134,2155,561,0.644,0.0
5458,41010,489.7,369,178,0,779,779,9134,2155,561,0.644,0.0
5464,41010,490.2,369,178,0,779,779,9133,2154,561,0.644,0.0
5468,41010,490.7,369,178,0,779,779,9132,2153,561,0.644,0.0
5474,41010,491.2,369,178,0,779,779,9131,2152,561,0.644,0.0
5478,41010,491.7,369,178,0,779,779,9130,2151,561,0.644,0.0
5484,41010,492.3,369,178,0,779,779,9130,2151,561,0.644,0.0
5488,41010,492.8,369,178,0,779,779,9129,2150,561,0.644,0.0
5494,41010,493.3,369,178,0,779,779,9128,2149,561,0.644,0.0
5498,41010,493.8,369,178,0,779,779,9127,2148,561,0.644,0.0
5504,41010,494.3,369,178,0,779,779,9127,2148,561,0.644,0.0
5508,41010,494.8,369,178,0,779,779,9126,2147,561,0.644,0.0
5514,41010,495.3,369,178,0,779,779,9125,2146,561,0.644,0.0
5518,41010,495.8,369,178,0,779,779,9124,2145,561,0.644,0.0
5524,41010,496.4,369,178,0,779,779,9123,2144,561,0.644,0.0
5528,41010,496.9,369,178,0,779,779,9123,2144,561,0.644,0.0
5534,41010,497.4,369,178,0,779,779,9122,2143,561,0.644,0.0
5538,41010,497.9,369,178,0,779,779,9121,2142,561,0.644,0.0
5544,41010,498.4,369,178,0,779,779,9120,2141,561,0.644,0.0
5548,41010,498.9,369,178,0,779,779,9120,2141,561,0.644,0.0
5554,41010,499.4,369,178,0,779,779,9119,2140,561,0.644,0.0
5558,41010,500.0,369,178,0,779,779,9118,2139,561,0.644,0.0
5564,41010,500.5,370,178,0,779,779,9117,2138,561,0.644,0.0
5568,41010,501.0,370,178,0,779,779,9116,2137,561,0.644,0.0
5574,41010,501.5,370,178,0,779,779,9116,2137,561,0.644,0.0
5578,41010,502.0,370,178,0,779,779,9115,2136,561,0.644,0.0
5584,41010,502.5,370,178,0,779,779,9114,2135,561,0.644,0.0
5588,41010,503.0,370,178,0,779,779,9113,2134,561,0.644,0.0
5594,41010,503.5,370,178,0,779,779,9113,2134,561,0.644,0.0
5598,41010,504.1,370,178,0,779,779,9112,2133,561,0.644,0.0
5604,41010,504.6,370,178,0,779,779,9111,2132,561,0.644,0.0
5608,41010,505.1,370,178,0,779,779,9110,2131,561,0.644,0.0
5614,41010,505.6,370,178,0,779,779,9109,2130,561,0.644,0.0
5618,41010,506.1,370,178,0,779,779,9109,2130,561,0.644,0.0
5624,41010,506.6,370,178,0,779,779,9108,2129,561,0.644,0.0
5628,41010,507.1,370,178,0,779,779,9107,2128,561,0.644,0.0
5634,41010,507.7,370,178,0,779,779,9106,2127,561,0.644,0.0
5638,41010,508.2,370,178,0,779,779,9105,2126,561,0.644,0.0
5644,41010,508.7,370,178,0,779,779,9105,2126,561,0.644,0.0
5648,41010,509.2,370,178,0,779,779,9104,2125,561,0.644,0.0
5654,41010,509.7,370,178,0,779,779,9103,2124,561,0.644,0.0
5658,41010,510.2,370,178,0,779,779,9102,2123,561,0.645,0.0
5664,41010,510.7,370,178,0,779,779,9102,2123,561,0.645,0.0
5668,41010,511.2,370,178,0,779,779,9101,2122,561,0.645,0.0
5674,41010,511.8,370,178,0,779,779,9100,2121,561,0.645,0.0
5678,41010,512.3,370,178,0,779,779,9099,2120,561,0.645,0.0
5684,41010,512.8,370,178,0,779,779,9098,2119,561,0.645,0.0
5688,41010,513.3,370,178,0,779,779,9098,2119,561,0.645,0.0
5694,41010,513.8,370,178,0,779,779,9097,2118,561,0.645,0.0
5698,41010,514.3,370,178,0,779,779,9096,2117,561,0.645,0.0
5704,41010,514.8,370,178,0,779,779,9095,2116,561,0.645,0.0
5708,41010,515.4,370,178,0,779,779,9095,2116,561,0.645,0.0
5714,41010,515.9,370,178,0,779,779,9094,2115,561,0.645,0.0
5718,41010,516.4,370,178,0,779,779,9093,2114,561,0.645,0.0
5724,41010,516.9,370,178,0,779,779,9092,2113,561,0.645,0.0
5728,41010,517.4,370,178,0,779,779,9091,2112,561,0.645,0.0
5734,41010,517.9,370,178,0,779,779,9091,2112,561,0.645,0.0
5738,41010,518.4,370,178,0,779,779,9090,2111,561,0.645,0.0
5744,41010,518.9,370,178,0,779,779,9089,2110,561,0.645,0.0
5748,41010,519.5,370,178,0,779,779,9088,2109,561,0.645,0.0
5754,41010,520.0,370,178,0,779,779,9088,2109,561,0.645,0.0
5758,41010,520.5,370,178,0,779,779,9087,2108,561,0.645,0.0
5764,41010,521.0,370,178,0,779,779,9086,2107,561,0.645,0.0
5768,41010,521.5,370,178,0,779,779,9085,2106,561,0.645,0.0
5774,41010,522.0,370,178,0,779,779,9084,2105,561,0.645,0.0
5778,41010,522.5,370,178,0,779,779,9084,2105,561,0.645,0.0
5784,41010,523.1,370,178,0,779,779,9083,2104,561,0.645,0.0
5788,41010,523.6,370,178,0,779,779,9082,2103,561,0.645,0.0
5794,41010,524.1,370,178,0,779,779,9081,2102,561,0.645,0.0
5798,41010,524.6,370,178,0,779,779,9081,2102,561,0.645,0.0
5804,41010,525.1,370,178,0,779,779,9080,2101,561,0.645,0.0
5808,41010,525.6,370,178,0,779,779,9079,2100,561,0.645,0.0
5814,41010,526.1,370,178,0,779,779,9078,2099,561,0.645,0.0
5818,41010,526.7,370,178,0,779,779,9077,2098,561,0.645,0.0
5824,41010,527.2,370,178,0,779,779,9077,2098,561,0.645,0.0
5828,41010,527.7,370,178,0,779,779,9076,2097,561,0.645,0.0
5834,41010,528.2,370,178,0,779,779,9075,2096,561,0.645,0.0
5838,41010,528.7,370,178,0,779,779,9074,2095,561,0.645,0.0
5844,41010,529.2,370,178,0,779,779,9074,2095,561,0.645,0.0
5848,41010,529.7,370,178,0,779,779,9073,2094,561,0.645,0.0
5854,41010,530.2,370,178,0,779,779,9072,2093,561,0.645,0.0
5858,41010,530.8,370,178,0,779,779,9071,2092,561,0.645,0.0
5864,41010,531.3,370,178,0,779,779,9070,2091,561,0.645,0.0
5868,41010,531.8,370,178,0,779,779,9070,2091,561,0.645,0.0
5874,41010,532.3,370,178,0,779,779,9069,2090,561,0.645,0.0
5878,41010,532.8,370,178,0,779,779,9068,2089,561,0.645,0.0
5884,41010,533.3,370,178,0,779,779,9067,2088,561,0.645,0.0
5888,41010,533.8,370,178,0,779,779,9067,2088,561,0.645,0.0
5894,41010,534.4,370,178,0,779,779,9066,2087,561,0.645,0.0
5898,41010,534.9,370,178,0,779,779,9065,2086,561,0.645,0.0
5904,41010,535.4,370,178,0,779,779,9064,2085,561,0.645,0.0
5908,41010,535.9,370,178,0,779,779,9063,2084,561,0.645,0.0
5914,41010,536.4,370,178,0,779,779,9063,2084,561,0.645,0.0
5918,41010,536.9,370,178,0,779,779,9062,2083,561,0.645,0.0
5924,41010,537.4,370,178,0,779,779,9061,2082,561,0.645,0.0
5928,41010,538.0,370,178,0,779,779,9060,2081,561,0.645,0.0
5934,41010,538.5,370,178,0,779,779,9060,2081,561,0.645,0.0
5938,41010,539.0,370,178,0,779,779,9059,2080,561,0.645,0.0
5944,41010,539.5,370,178,0,779,779,9058,2079,561,0.645,0.0
5948,41010,540.0,370,178,0,779,779,9057,2078,561,0.645,0.0
5954,41010,540.5,370,178,0,779,779,9056,2077,561,0.645,0.0
5958,41010,541.0,370,178,0,779,779,9056,2077,561,0.645,0.0
5964,41010,541.6,370,178,0,779,779,9055,2076,561,0.645,0.0
5968,41010,542.1,370,178,0,779,779,9054,2075,561,0.645,0.0
5974,41010,542.6,370,178,0,779,779,9053,2074,561,0.645,0.0
5978,41010,543.1,370,178,0,779,779,9053,2074,561,0.645,0.0
5984,41010,543.6,370,178,0,779,779,9052,2073,561,0.645,0.0
5988,41010,544.1,370,178,0,779,779,9051,2072,561,0.645,0.0
5994,41010,544.6,370,178,0,779,779,9050,2071,561,0.645,0.0
5998,41010,545.2,370,178,0,779,779,9049,2070,561,0.645,0.0
6004,41010,545.7,370,178,0,779,779,9049,2070,561,0.645,0.0
6008,41010,546.2,370,178,0,779,779,9048,2069,561,0.645,0.0
6014,41010,546.7,370,178,0,779,779,9047,2068,561,0.645,0.0
6018,41010,547.2,370,178,0,779,779,9046,2067,561,0.645,0.0
6024,41010,547.7,370,178,0,779,779,9045,2066,561,0.645,0.0
6028,41010,548.2,370,178,0,779,779,9045,2066,561,0.645,0.0
6034,41010,548.7,370,178,0,779,779,9044,2065,561,0.645,0.0
6038,41010,549.3,370,178,0,779,779,9043,2064,561,0.645,0.0
6044,41010,549.8,370,178,0,779,779,9042,2063,561,0.645,0.0
6048,41010,550.3,370,178,0,779,779,9042,2063,561,0.645,0.0
6054,41010,550.8,370,178,0,779,779,9041,2062,561,0.645,0.0
6058,41010,551.3,370,178,0,779,779,9040,2061,561,0.645,0.0
6064,41010,551.8,370,178,0,779,779,9039,2060,561,0.646,0.0
